X;IonoTP1;IonoTP2;IonoTP3;IonoTP4;IonoTP5;IonoTP1c;IonoTP2c;IonoTP3c;IonoTP4c;IonoTP5c
PF3D7_0521800;1.462347439;1.4672545715;1.5678677645;1.4068759825;1.5237386445;1.2012159645;1.359200166;1.1388411225;0.9306633335;1.940953343
PF3D7_0521900;2.06947721266667;2.497031894;3.41176682133333;2.117182704;4.758726965;2.11703654566667;2.8507898925;1.73653076766667;2.15143873066667;4.05297798066667
PF3D7_0522000;1.463594133;1.359072893;1.72825806;1.853746918;1.620028137;1.370181268;1.528451203;2.086387575;1.779986783;1.871495745
PF3D7_0522100;3.6409085465;4.8182954675;6.0227598415;7.145895795;9.771692426;3.9316393195;4.584834348;4.8735513875;6.5498906885;8.395684082
PF3D7_0522200;2.018363535;2.181771896;2.46873808;2.508295914;2.133572026;2.381133794;2.201301881;2.530191191;2.400880981;2.539060103
PF3D7_0522300;0.492435848;0.669819538;0.700912469;0.861418598;1.209530959;0.796550982;0.749688703;0.757526989;0.85135702;1.284965099
PF3D7_0522400;5.37298253921429;6.11647570035714;8.26620478207143;11.4539122017857;12.6860777263571;5.11277421942857;6.09175982184615;8.06370926028571;9.82042999371428;8.88602136185714
PF3D7_0522600;7.4856482165;6.3477383215;7.1730480135;9.3422705815;8.0300350325;7.592082492;7.7658194975;9.1528138045;8.5847422545;6.867617391
PF3D7_0522700;3.036895564;2.557492656;2.197417076;2.070313799;2.11161125;1.932452514;2.299945161;2.431993217;1.846414352;1.971823208
PF3D7_0522800;1.360120194;1.396644877;1.545964194;1.126470533;1.096348542;1.490870782;1.414232688;1.447463218;1.019459293;1.188496226
PF3D7_0522900;1.95686104866667;2.33206018966667;2.622769289;2.2400115835;3.590583809;1.60209454366667;2.22276120966667;1.830477727;2.030784707;4.01503340333333
PF3D7_0523000;0.875995553333333;0.825722056;0.775337339666667;0.986941156;1.55696135366667;0.810749795;0.828603298;0.955198193;1.280650588;2.28052361633333
PF3D7_0523100;1.459854013;1.4750280445;1.3474194585;1.218592193;1.1352021925;1.5001000755;1.454728374;1.556501199;1.2587340195;1.132544323
PF3D7_0523200;2.0327002755;2.0573953315;1.6731459415;1.5442504455;1.405488427;1.853649467;1.9437912405;1.489548042;1.358375374;1.4036217515
PF3D7_0523300;1.700461926;1.458833275;1.502157139;1.512735103;1.167298673;1.534886995;1.355046696;1.554588239;1.014036707;1.009064175
PF3D7_0523400;1.390663698;1.322796405;1.5784662715;2.0129396845;2.162289872;1.538436684;1.2564034775;1.6164401935;2.105346156;2.621058662
PF3D7_0523500;1.594494822;1.580618617;1.13756966;0.638387167;0.815926604;1.350302992;1.658244953;0.925866362;0.634450745;0.83734959
PF3D7_0523600;1.50972096;1.803459836;1.673145942;1.315562397;0.97471979;1.601621286;1.532604549;1.392625426;1.361086586;1.196213749
PF3D7_0523700;0.462931237333333;0.574377795333333;0.667939452666667;0.573201632333333;0.788334853;0.530560701666667;0.603973574333333;0.551353844;0.539102379;0.893301531333333
PF3D7_0523800;0.739900411;0.8427806435;0.785700314;0.711114796;0.6850066805;0.821398848;0.855600401;0.666343216;0.5992034905;0.6386237875
PF3D7_0523900;1.665555085;1.650580449;1.431500706;1.483644032;1.199395154;1.601621286;1.606327502;1.110784548;1.058773609;0.87786656
PF3D7_0524000;0.8826444895;0.8285291555;0.612591865;0.522022908;0.473845556;0.7809323245;0.7543612795;0.8627390875;0.546332588;0.548907762
PF3D7_0524100;1.164392601;1.16732568;1.0732722305;1.097379414;1.000059101;1.0287008875;1.1188221725;1.0132242525;1.080464236;1.2068253585
PF3D7_0524300;0.834647565;0.764397515;0.700205913;0.513942042;0.4958063065;0.778092586;0.732555932;0.6542278885;0.486005549;0.423498247
PF3D7_0524400;0.856464359;0.836302705;0.8125497755;0.9276815815;0.815926604;0.8696746375;0.836390926;0.842971957;0.93608598;0.712904823
PF3D7_0524500;0.812830808;0.686662133;0.699499357;0.57535653;0.478068774;0.576470045;0.684272629;0.646576123;0.732058589;0.511284877
PF3D7_0524600;2.18167775;2.461619069;2.013710183;1.289703625;1.015262708;1.965109688;2.049702876;2.3350706;1.10757745;0.972406024
PF3D7_0524700;0.448802298;0.402928165;0.416873331;0.342628036;0.314207761;0.427382976;0.4278002;0.512669809;0.361962274;0.414816062
PF3D7_0524800;1.312123344;1.4568898;2.0575173225;2.5131443615;3.0601470455;1.6179498305;1.6442272535;1.5622400045;2.561527077;3.507607307
PF3D7_0524900;0.383975282;0.3381487385;0.3794254055;0.318385485;0.366575713;0.327991585;0.348366427;0.4029941675;0.3836529015;0.4534035795
PF3D7_0525000;0.555392823;0.5311914855;0.502367712;0.6109122455;0.7424425225;0.531034016;0.525924281;0.58408647;0.6398734115;0.729304518
PF3D7_0525100;0.8645677035;0.7618063315;0.9284264175;1.46586615;2.1825613805;0.7993907415;0.742939422;1.11907403;1.618662824;2.931688385
PF3D7_0525200;1.96891223966667;2.200773829;2.23368747866667;2.11933760133333;1.89369298866667;1.76916675866667;1.885989717;2.26918026633333;2.14059345066667;2.51590757
PF3D7_0525300;0.836517551;1.186111749;1.7007020005;4.2367896795;5.937850811;1.0428996435;1.322857889;1.6566121335;5.103397158;7.9808681925
PF3D7_0525400;1.3844304135;1.4640155635;1.2308362185;1.2129355745;1.064252062;1.5810330385;1.3534892215;1.0763514885;1.0757193925;0.9936291565
PF3D7_0525500;0.369015212666667;0.350240888333333;0.316541116;0.272055280666667;0.424011542666667;0.326571708666667;0.35251982;0.358783842666667;0.304120621;0.473983628333333
PF3D7_0525600;0.8228041755;0.809743125;0.7510786115;0.7385896695;1.037223484;0.887423125;0.84885112;0.806625976;0.715790588;1.022569841
PF3D7_0525700;1.64186838;1.478267091;1.113546422;0.770913087;0.684162047;1.716631281;1.502492478;1.113335187;0.736125529;0.688787576
PF3D7_0525800;1.072138798;1.099955031;2.027841469;4.32971927;5.959811789;1.128802239;1.395542381;2.387357829;5.152879024;8.479611878
PF3D7_0525900;0.930018048;1.002785872;1.120612066;2.162435556;4.452965665;0.928599536;1.02069803;1.003659527;1.889795688;5.110919537
PF3D7_0526000;0.657620012;0.6976746905;0.5278040615;0.410507181;0.59125114;0.6446241735;0.684272629;0.522234535;0.4263563335;0.563378076
PF3D7_0526200;1.954783213;1.8416797215;1.864624992;2.5777911965;1.9460609445;2.0297141485;1.909006437;2.0124202555;1.902674371;1.812649642
PF3D7_0526400;1.383807048;2.553605862;2.448954347;1.827888338;1.245005974;2.364095151;2.589644856;1.587746016;1.235009922;1.086239296
PF3D7_0526500;0.794546234333333;0.700481802666667;0.690078485;0.501012704;0.460049697;0.698579475;0.686003231;0.756676801;0.5578557255;0.534437429333333
PF3D7_0526600;1.00909275214286;1.264494856;1.46137827614286;1.28416252114286;1.6062322695;0.9927306675;1.2709403865;1.31392130228571;1.26076752983333;1.25299254985714
PF3D7_0526700;1.5527312565;1.2703250305;1.013214221;0.663437793;0.5034081355;1.066327651;1.0492526895;0.895896827;0.5998813135;0.48234425
PF3D7_0526800;0.7480037925;0.632247439;0.483997027;0.382224197;0.327722063;0.6112570495;0.558113119;0.5955641565;0.399243039;0.353075988
PF3D7_0526900;1.194312739;1.011855032;0.846464838;0.672326734;0.532126031;1.052128852;0.92932323;0.851899042;0.704945254;0.567236838
PF3D7_0527000;2.7246038735;2.5911780775;2.5075992025;2.2682945315;1.7838891745;2.773729681;2.3991077015;2.507873573;1.672889332;1.2820710125
PF3D7_0527100;1.611948168;1.409600909;1.312797798;1.425461987;1.261898848;1.392899346;1.304167644;1.671915665;1.232298548;0.951182862
PF3D7_0527200;1.9641333255;2.0541563615;1.951532505;2.248092426;1.7188515295;1.9147041535;1.9515787955;2.1284723235;1.697291374;1.4171274465
PF3D7_0527400;1.214259473;1.074043276;0.948210235;1.034348777;1.119998586;0.979715127;0.966703844;1.02406426;1.183494707;1.275318223
PF3D7_0527500;0.693773528;0.5357260465;0.517205575;0.4048505865;0.3260327705;0.602027862;0.5425378685;0.5471028485;0.468381922;0.4871676875
PF3D7_0527600;1.8756195675;1.891559989;1.6477095075;1.6589985795;1.658881787;1.7443189065;1.6904337595;1.388799581;1.3448187065;1.240589424
PF3D7_0527900;0.574716266;0.5286003215;0.5009546;0.391113138;0.4206329705;0.611966979;0.5555172465;0.582811189;0.5117631565;0.5730249515
PF3D7_0528000;1.954783213;1.771070142;1.666080298;1.286471326;0.888566053;2.152533578;1.577253705;1.508677494;1.114355844;0.708081385
PF3D7_0528100;1.209896137;1.07339549;0.972940029;1.1006117605;1.227268466;1.201215922;1.045618449;1.2128083665;1.157737059;1.0910626765
PF3D7_0528200;0.885137803;0.792900453;0.679008962;0.661013521;0.7306174755;0.974035649;0.787069317;0.651677249;0.608015314;0.6714231765
PF3D7_0528300;1.7777556965;2.598951588;3.2056855315;4.206890582;5.645603851;2.682147651;3.179427614;2.700443448;3.886688666;5.273952037
PF3D7_0528400;3.0873855785;3.1236650965;3.4798325915;4.8767930445;5.909132764;3.269976693;3.231864449;3.7194065815;4.954951881;5.965633699
PF3D7_0528600;0.700630197;0.685366561;0.722109398;0.510709744;0.452729463;0.602027841;0.611588136;0.734571616;0.565311882;0.600036227
PF3D7_0528700;0.585936309;0.469003203;0.373066318;0.362022091;0.331100635;0.529614115;0.462065743;0.469309665;0.366029295;0.376228501
PF3D7_0528800;0.1901176325;0.1716655425;0.1476720865;0.157576577;0.24663619;0.2172411875;0.1920947445;0.1970335415;0.2169062455;0.2286311815
PF3D7_0528900;0.602143072;0.593379768;0.66558421;0.803236504;1.204463056;0.643204294;0.734113468;0.609592425;0.77272847;1.283035746
PF3D7_0529000;1.014791835;0.9930689635;1.0054420215;1.4464721675;1.6369210605;1.133061815;1.021736397;1.3690323745;1.822690255;2.1281028025
PF3D7_0529200;0.4706190735;0.4502171725;0.483997027;0.244041659;0.3876918185;0.3911761235;0.36653755;0.4087329915;0.241308196;0.435074518
PF3D7_0529400;2.69572248;2.70778105333333;3.13008288466667;3.48500123366667;3.039030953;2.437455562;2.492039934;2.9025782015;2.46188580366667;1.859919479
PF3D7_0529500;0.779170625;0.60244889;0.50872682;0.386264618;0.351372119;0.701419221;0.469334192;0.54710283;0.391786902;0.364652244
PF3D7_0529700;0.7049935705;1.116797742;0.8874456275;0.904247105;0.9924572975;0.7504049815;1.008237866;0.7868588455;0.937441667;0.853749313
PF3D7_0529800;1.617350422;1.70931373033333;1.93174874333333;1.50680912633333;1.47080758266667;1.382960222;1.66551341233333;1.497624952;1.34029976333333;1.202645
PF3D7_0529900;1.313993367;1.317613961;1.30997149;1.464250049;1.657192519;1.246652036;1.525336131;1.489548042;1.542745648;1.584018478
PF3D7_0530000;1.060918737;0.83695053;0.654279189;0.533336121;0.535504616;1.131641956;0.973972324;0.692486792;0.553110902;0.646341311
PF3D7_0530100;0.787897372;0.786422514;0.96092841;1.294552168;2.049107657;0.746855334;0.749688703;0.975602952;1.500720039;2.888277329
PF3D7_0530200;1.8095458575;1.9790121635;1.638524239;1.3357645025;1.032155581;1.988537738;1.868510875;1.4704185525;1.007258353;0.7939386205
PF3D7_0530300;2.371171984;3.449289776;3.70381369066667;3.62183699666667;3.373510165;2.80094402033333;3.30264517;3.170815873;2.41488951766667;1.87406817633333
PF3D7_0530400;0.678190099333333;0.66809207;0.748487836333333;0.630845025333333;0.783267001333333;0.5445228225;0.688772169666667;0.714591989333333;0.6690201965;0.895230921666667
PF3D7_0530500;0.597156379;1.076634421;0.960928368;0.74667056;0.866605276;0.7837721055;0.709193064;0.58281117;0.664275373;0.546013676
PF3D7_0530600;0.4413222445;0.485198089;0.457854121;0.3765676145;0.3691096395;0.459330199;0.452201421;0.450180194;0.4161888635;0.437003885
PF3D7_0530700;0.446932257;0.397745818;0.4119273765;0.2731327295;0.3192756265;0.3954357525;0.3919771225;0.4182977365;0.3789080985;0.4003457335
PF3D7_0530900;3.62968848525;3.583275265;4.77214005775;4.54628615133333;4.90949605575;2.94588977225;3.269504508;3.59315210875;3.369728824;2.53327193125
PF3D7_0531000;1.6692951305;1.4134876255;1.518408135;1.687281528;1.799092781;1.4610534105;1.4869171805;1.168810658;1.1536700385;1.02739325
PF3D7_0531100;4.140201008;3.5904010285;4.1546021965;3.56042247625;3.04916660675;2.8106465155;3.20902061025;3.3262960365;2.32767509833333;2.023434154
PF3D7_0531200;0.921291375;0.944484345;0.931252641;0.940610968;0.934176772;0.995333742;1.013429611;0.883781538;0.988279019;0.864360923
PF3D7_0531300;0.718083617;1.307249228;1.647709592;1.449704514;1.464613536;1.334684377;1.239789906;1.36711949;1.313638391;1.275318223
PF3D7_0531400;0.599649702;0.5953231455;0.6443872805;0.5406088645;0.565911804;0.552332151;0.5877060845;0.6299972155;0.5795463525;0.59038938
PF3D7_0532100;0.994845027;0.830472514;0.640147903;0.57535653;0.564222512;0.755374571;0.739305213;0.818741341;0.675120667;0.611612512
PF3D7_0532200;1.487280838;1.539159685;1.810219556;2.429103544;1.701113971;1.54482626;1.362315238;1.327585229;1.542745648;1.038004802
PF3D7_0532300;0.2711513695;0.231910428;0.20773011;0.194748488;0.1883557215;0.242798972;0.2159768045;0.228915989;0.193859951;0.177502684
PF3D7_0532400;0.5535228195;0.4670598255;0.400622356;0.3692948345;0.31167381;0.620486237;0.492177892;0.428500141;0.3707740975;0.336676279
PF3D7_0532500;0.213181088;0.233206029;0.243058368;0.244041659;0.173996767;0.281135644;0.229475351;0.216800662;0.199282608;0.179432065
PF3D7_0533100;0.526096016333333;0.501824799666667;0.67370971875;1.096571297;1.528806522;0.539079970333333;0.500484685666667;0.47919321625;0.8398338425;0.8614668515
PF3D7_0600600;0.6470232795;0.6788886315;0.300996689;0.5632352305;0.6233476455;0.4280929155;0.475045136;0.508843926;0.631739432;0.6791406855
PF3D7_0601500;0.537939403;0.4456826115;0.5772636065;0.339395689;0.449350878;0.394725802;0.540980379;0.438702508;0.483972039;0.485238321
PF3D7_0601600;2.135550923;2.316513116;2.374058326;3.823858118;2.65725152;1.757807776;1.673820188;1.896368111;2.101279135;1.475973377
PF3D7_0601700;0.991105056;0.699618088;0.698086203;0.782226276;0.915594631;0.988234364;0.873252371;0.519046293;0.695455648;0.991699775
PF3D7_0601900;0.741770471;0.581719462;0.459267233;0.323234005;0.336168513;0.680121086;0.584591074;0.434876606;0.658852706;0.528649277
PF3D7_0602000;1.34599126666667;1.64928479966667;1.75086807366667;1.48579893;1.852023826;1.356929112;1.678492796;1.479345688;1.532804051;1.90879701366667
PF3D7_0602100;0.519239307;0.490380436;0.5129661765;0.53737653;0.6393958605;0.3705878865;0.497888836;0.6051289015;0.66766453;0.6743172625
PF3D7_0602200;0.430102184;0.379607593;0.341977458;0.353941225;0.42232225;0.428802834;0.340578809;0.46038258;0.371451921;0.409027919
PF3D7_0602400;0.7941307315;0.713221713;0.588568648;0.400002067;0.338702451;0.712068309;0.661428944;0.703326838;0.4466912945;0.3694756825
PF3D7_0602500;0.4325955345;0.538965016;0.573024208;0.281213572;0.311673823;0.50476627;0.5420186845;0.314998598;0.3375603335;0.245995577
PF3D7_0602600;0.7822873045;0.756623965;0.686074605;0.561619069;0.554931441;0.6730216865;0.7107505535;0.719905726;0.5998813135;0.6318709685
PF3D7_0602700;0.513629277;0.434022326;0.440189992;0.2989914535;0.587872555;0.528194257;0.374844351;0.443803691;0.3551839705;0.671423177
PF3D7_0602800;0.249334604;0.2947464965;0.336324927;0.3240420915;0.340391731;0.273326316;0.289699649;0.417022455;0.349761314;0.5170730485
PF3D7_0602900;1.941069912;2.061929873;2.119695;2.366880981;2.315170622;1.97362901;2.0289358965;2.143138252;1.997570922;1.423880179
PF3D7_0603000;1.7777556965;1.7004605625;1.7141267315;2.195566951;2.0871165225;1.7173412525;1.604769967;1.7242028935;1.7501622355;1.400727723
PF3D7_0603100;1.0054417595;1.3202051825;1.2343690825;1.017379018;0.946001844;1.252331513;1.309878526;1.0833656515;0.9238849995;0.8045502005
PF3D7_0603200;0.6707100955;0.6024488895;0.4854101595;0.349092717;0.356439984;0.6346850355;0.621971657;0.508843888;0.3795859215;0.3443938025
PF3D7_0603300;0.3509384455;0.352400208;0.3370315035;0.278789324;0.242412972;0.4138941485;0.341097962;0.299695029;0.258931824;0.2517836915
PF3D7_0603400;0.944354826;0.7747622095;0.852117411;0.853337755;0.8437998415;0.729816755;0.73982435;0.927141644;0.7076566075;0.732198575
PF3D7_0603500;1.3906637725;1.4413427395;1.423728507;0.859802448;0.8936338545;1.488031065;1.452132501;1.298253373;0.779506784;0.7100107375
PF3D7_0603600;0.88731949925;1.022867513;1.166892109;1.21535983033333;1.40802237775;1.402128565;1.20967773066667;1.14394228675;1.05165634275;1.4547502735
PF3D7_0603700;1.218622884;0.995660147;0.901576914;0.717579465;0.777917588;0.939248645;1.0570403375;0.8971721465;0.616149274;0.6752819385
PF3D7_0603800;2.597650944;2.51301085066667;2.79941056666667;2.48513075566667;2.22141506433333;2.15395340833333;2.33317246966667;2.414564191;1.81839728;1.59109288466667
PF3D7_0604000;0.723901473333333;0.846019613333333;0.845993828666667;0.785997339;1.07607710066667;0.949424412333333;0.845909135;0.896109386333333;0.774536039333333;0.937677224666667
PF3D7_0604100;4.867842601;4.87659701966667;6.10236645966667;5.86400360666667;4.55488623266667;3.66517569666667;4.09767521166667;4.42188324433333;3.487671555;2.31653865
PF3D7_0604200;0.811584152;0.966509383;0.936905172;1.097379462;1.16898794;0.901621881;0.89817276;0.997283043;0.755104823;0.702293214
PF3D7_0604300;1.240439641;1.338343427;1.2760563855;1.374552565;1.239093488;1.3495931045;1.4661502005;1.2657332745;1.2790690005;1.088168648
PF3D7_0604500;0.869180416;0.820885209;0.8331814434;0.7848121336;0.906472487;0.6733056794;0.82600742025;0.9062267442;0.754291435;0.9666178866
PF3D7_0604600;0.821973058333333;0.721211204333333;0.676889273;0.618454403666667;0.736530003;0.7255571575;0.657621658666667;0.643175296;0.544976928333333;0.57752685
PF3D7_0604800;0.247256811;0.314396264;0.358935017;0.237576989666667;0.305198218333333;0.329884761666667;0.320504027666667;0.265261979666667;0.268421477333333;0.373656017333333
PF3D7_0604900;0.776677311;0.59467534;0.439483415;0.310304643;0.315897054;0.699999362;0.52644348;0.482062633;0.303668745;0.366581625
PF3D7_0605000;0.595909676;0.515644424;0.624603462;0.284445918;0.434147272;0.594928463;0.553440542;0.573884085;0.494817373;0.484273602
PF3D7_0605100;1.497877608;1.543046479;1.0527818565;1.207279004;1.2374042205;1.6506069615;1.4915897265;1.0189630955;0.92998549;0.861466837
PF3D7_0605200;1.848816109;1.441990603;1.219531156;1.082833927;0.988234029;1.658416312;1.43811474;1.132464639;0.883892942;0.987841071
PF3D7_0605300;1.089592218;1.331865488;1.404651245;1.124854288;1.099727178;1.340363896;1.363353512;1.354366522;1.049283921;1.066945429
PF3D7_0605500;2.086307267;2.174646132;2.391722518;1.4707146945;1.366634827;1.823831926;2.0709890555;1.754172353;1.310249275;1.0852745625
PF3D7_0605600;0.572638461;0.732871522666667;0.835159859;0.360944634333333;0.748355008333333;0.72319067;0.840025166;0.522021975;0.504307006333333;0.924171558
PF3D7_0605800;1.38505370475;1.24149814125;1.0160404865;0.792731402;0.847600768;1.07484688775;1.11051532425;1.007166608;0.748326522666667;0.880760603
PF3D7_0605900;0.770443878;0.642612133;0.787113384;1.171723289;2.412304647;0.690060224;0.691541109;0.923315723;1.470895492;3.833672077
PF3D7_0606000;0.638296606;0.6762974385;0.804777534;1.0836420015;1.2796364555;0.614096788;0.602762182;0.8314943085;0.955743138;1.0061701175
